ratio_percent;simu;scenario;variable
-0.0939883522335521;simu5;sceavhtariffspszpctratariffs;seffort
-0.794415047168059;simu7;sceavhtariffspszpctratariffs;seffort
-0.511476092182491;simu9;sceavhtariffspszpctratariffs;seffort
0.563581411559568;simu2;scetrgthtariffspszpctratariffs;seffort
0.629990685991032;simu4;scetrgthtariffspszpctratariffs;seffort
0.498053401508486;simu5;scetrgthtariffspszpctratariffs;seffort
1.37759344890964;simu7;scetrgthtariffspszpctratariffs;seffort
0.900524961137592;simu9;scetrgthtariffspszpctratariffs;seffort
0.157103615289998;simu2;sceannualcodclosure;seffort
0.0986375751014634;simu4;sceannualcodclosure;seffort
0.3944116180636;simu5;sceannualcodclosure;seffort
0.523960104453039;simu7;sceannualcodclosure;seffort
0.301342983104405;simu9;sceannualcodclosure;seffort
-3.11241012624436;simu2;scequartercodclosure;seffort
-3.06347375532172;simu4;scequartercodclosure;seffort
-2.98874473569754;simu5;scequartercodclosure;seffort
-3.47788318422822;simu7;scequartercodclosure;seffort
-2.45141136396457;simu9;scequartercodclosure;seffort
-2.818495048754;simu2;scebaseline;propfeffort
-3.21897300576238;simu4;scebaseline;propfeffort
-3.39197676198462;simu5;scebaseline;propfeffort
-3.77430684982576;simu7;scebaseline;propfeffort
-3.09069022212152;simu9;scebaseline;propfeffort
0.551775984258441;simu2;sceavchokpszpectra;propfeffort
0.550731572548528;simu4;sceavchokpszpectra;propfeffort
0.0651070155258253;simu5;sceavchokpszpectra;propfeffort
-0.578770607226701;simu7;sceavchokpszpectra;propfeffort
0.0409655093363597;simu9;sceavchokpszpectra;propfeffort
7.26643245730953;simu2;scesizespectrastopifchok;propfeffort
1.06496414180839;simu4;scesizespectrastopifchok;propfeffort
0.175673434942311;simu5;scesizespectrastopifchok;propfeffort
-0.081174339648328;simu7;scesizespectrastopifchok;propfeffort
0.465773417285661;simu9;scesizespectrastopifchok;propfeffort
-3.55844160879964;simu2;sceavchokpszpctrastopifchok;propfeffort
4.52504794529342;simu4;sceavchokpszpctrastopifchok;propfeffort
-0.593801710569736;simu5;sceavchokpszpctrastopifchok;propfeffort
-3.53445513655466;simu7;sceavchokpszpctrastopifchok;propfeffort
2.18537491995944;simu9;sceavchokpszpctrastopifchok;propfeffort
4.68081611049539;simu2;sceavhtariffspszpctratariffs;propfeffort
4.08180135916585;simu4;sceavhtariffspszpctratariffs;propfeffort
3.22323796782639;simu5;sceavhtariffspszpctratariffs;propfeffort
2.7800788326861;simu7;sceavhtariffspszpctratariffs;propfeffort
2.90562831457646;simu9;sceavhtariffspszpctratariffs;propfeffort
0.540286051747401;simu2;scetrgthtariffspszpctratariffs;propfeffort
0.236416100889713;simu4;scetrgthtariffspszpctratariffs;propfeffort
-0.816756339269901;simu5;scetrgthtariffspszpctratariffs;propfeffort
-1.38373061247026;simu7;scetrgthtariffspszpctratariffs;propfeffort
-0.654093442737903;simu9;scetrgthtariffspszpctratariffs;propfeffort
-0.499516679658598;simu2;sceannualcodclosure;propfeffort
-0.244212235402685;simu4;sceannualcodclosure;propfeffort
-0.230955712809092;simu5;sceannualcodclosure;propfeffort
-0.707391545848964;simu7;sceannualcodclosure;propfeffort
-1.33119146373528;simu9;sceannualcodclosure;propfeffort
7.36162540282925;simu2;scequartercodclosure;propfeffort
6.99956734743093;simu4;scequartercodclosure;propfeffort
6.38091279972373;simu5;scequartercodclosure;propfeffort
6.7429383753017;simu7;scequartercodclosure;propfeffort
6.21552381434371;simu9;scequartercodclosure;propfeffort
1.93117506638414;simu2;scebaseline;nbtrip
2.5032230339493;simu4;scebaseline;nbtrip
2.35862995298859;simu5;scebaseline;nbtrip
1.96031172170001;simu7;scebaseline;nbtrip
2.70496450071538;simu9;scebaseline;nbtrip
-0.340637824209423;simu2;sceavchokpszpectra;nbtrip
0.0752041254834523;simu4;sceavchokpszpectra;nbtrip
0.20685023505709;simu5;sceavchokpszpectra;nbtrip
0.0428483436437261;simu7;sceavchokpszpectra;nbtrip
0.19166914126825;simu9;sceavchokpszpectra;nbtrip
-96.7733283265832;simu2;scesizespectrastopifchok;nbtrip
-96.4627202406532;simu4;scesizespectrastopifchok;nbtrip
-96.9402283411686;simu5;scesizespectrastopifchok;nbtrip
-96.3311105755068;simu7;scesizespectrastopifchok;nbtrip
-96.5445563264314;simu9;scesizespectrastopifchok;nbtrip
-96.1537429927849;simu2;sceavchokpszpctrastopifchok;nbtrip
-97.6847872797593;simu4;sceavchokpszpctrastopifchok;nbtrip
-96.9751511081263;simu5;sceavchokpszpctrastopifchok;nbtrip
-95.3375646072681;simu7;sceavchokpszpctrastopifchok;nbtrip
-96.1720163053748;simu9;sceavchokpszpctrastopifchok;nbtrip
-2.94772416382801;simu2;sceavhtariffspszpctratariffs;nbtrip
-2.10302965191234;simu4;sceavhtariffspszpctratariffs;nbtrip
-2.2377434519812;simu5;sceavhtariffspszpctratariffs;nbtrip
-1.51843817787419;simu7;sceavhtariffspszpctratariffs;nbtrip
-1.58734443754555;simu9;sceavhtariffspszpctratariffs;nbtrip
-1.55298661588391;simu2;scetrgthtariffspszpctratariffs;nbtrip
-1.13880532874946;simu4;scetrgthtariffspszpctratariffs;nbtrip
-0.311618535930165;simu5;scetrgthtariffspszpctratariffs;nbtrip
-1.27206020192283;simu7;scetrgthtariffspszpctratariffs;nbtrip
-0.242960883297798;simu9;scetrgthtariffspszpctratariffs;nbtrip
0.65713596008905;simu2;sceannualcodclosure;nbtrip
0.198753760206287;simu4;sceannualcodclosure;nbtrip
0.56145063801209;simu5;sceannualcodclosure;nbtrip
-0.155325245708468;simu7;sceannualcodclosure;nbtrip
1.18780876278919;simu9;sceannualcodclosure;nbtrip
-3.14620604565083;simu2;scequartercodclosure;nbtrip
-2.45219166308551;simu4;scequartercodclosure;nbtrip
-2.46339825386166;simu5;scequartercodclosure;nbtrip
-2.95921373289414;simu7;scequartercodclosure;nbtrip
-2.16235186135032;simu9;scequartercodclosure;nbtrip
-1.47369950174951;simu2;scebaseline;av_bwtrip
-0.0510875051277822;simu4;scebaseline;av_bwtrip
-2.23260184195102;simu5;scebaseline;av_bwtrip
-1.17931658415054;simu7;scebaseline;av_bwtrip
-2.02394215994444;simu9;scebaseline;av_bwtrip
0.447708140885624;simu2;sceavchokpszpectra;av_bwtrip
0.00185559356229703;simu4;sceavchokpszpectra;av_bwtrip
-0.62553317238951;simu5;sceavchokpszpectra;av_bwtrip
-1.40532995895771;simu7;sceavchokpszpectra;av_bwtrip
-0.312224582566799;simu9;sceavchokpszpectra;av_bwtrip
8356.65428539207;simu2;scesizespectrastopifchok;av_bwtrip
10596.3865664451;simu4;scesizespectrastopifchok;av_bwtrip
10095.8140133116;simu5;scesizespectrastopifchok;av_bwtrip
4229.36646628156;simu7;scesizespectrastopifchok;av_bwtrip
6999.07250062621;simu9;scesizespectrastopifchok;av_bwtrip
6672.7989151226;simu2;sceavchokpszpctrastopifchok;av_bwtrip
7947.73262861166;simu4;sceavchokpszpctrastopifchok;av_bwtrip
6590.68384960912;simu5;sceavchokpszpctrastopifchok;av_bwtrip
4228.83964523355;simu7;sceavchokpszpctrastopifchok;av_bwtrip
9099.46164969849;simu9;sceavchokpszpctrastopifchok;av_bwtrip
-0.252984475395621;simu2;sceavhtariffspszpctratariffs;av_bwtrip
-0.302889059928887;simu4;sceavhtariffspszpctratariffs;av_bwtrip
-0.782674832684108;simu5;sceavhtariffspszpctratariffs;av_bwtrip
-1.52199041849386;simu7;sceavhtariffspszpctratariffs;av_bwtrip
-2.09213177861571;simu9;sceavhtariffspszpctratariffs;av_bwtrip
-1.32914193524827;simu2;scetrgthtariffspszpctratariffs;av_bwtrip
-1.60817498268156;simu4;scetrgthtariffspszpctratariffs;av_bwtrip
-1.36422563584573;simu5;scetrgthtariffspszpctratariffs;av_bwtrip
0.690133437527592;simu7;scetrgthtariffspszpctratariffs;av_bwtrip
-2.08267703485761;simu9;scetrgthtariffspszpctratariffs;av_bwtrip
-0.529365281100866;simu2;sceannualcodclosure;av_bwtrip
-0.0577330604298254;simu4;sceannualcodclosure;av_bwtrip
-2.54811983827008;simu5;sceannualcodclosure;av_bwtrip
0.160138208561563;simu7;sceannualcodclosure;av_bwtrip
-2.07469036056007;simu9;sceannualcodclosure;av_bwtrip
-0.929705787170136;simu2;scequartercodclosure;av_bwtrip
0.261069486022578;simu4;scequartercodclosure;av_bwtrip
-0.959861447064753;simu5;scequartercodclosure;av_bwtrip
1.64690452521532;simu7;scequartercodclosure;av_bwtrip
-0.318006813765109;simu9;scequartercodclosure;av_bwtrip
2.21516170160507;simu2;scebaseline;av_trip_duration
-4.3379573981794;simu4;scebaseline;av_trip_duration
-4.51586155147295;simu5;scebaseline;av_trip_duration
-4.74435616989042;simu7;scebaseline;av_trip_duration
-5.16047374416576;simu9;scebaseline;av_trip_duration
0.3192384755923;simu2;sceavchokpszpectra;av_trip_duration
-0.144699529788454;simu4;sceavchokpszpectra;av_trip_duration
0.233923214152142;simu5;sceavchokpszpectra;av_trip_duration
5.5468641819627;simu7;sceavchokpszpectra;av_trip_duration
-0.230402789880955;simu9;sceavchokpszpectra;av_trip_duration
110.273887027937;simu2;scesizespectrastopifchok;av_trip_duration
121.105157172369;simu5;scesizespectrastopifchok;av_trip_duration
90.3714910237759;simu7;scesizespectrastopifchok;av_trip_duration
1.3987645978814;simu9;scesizespectrastopifchok;av_trip_duration
192.654799857065;simu2;sceavchokpszpctrastopifchok;av_trip_duration
141.051840428011;simu4;sceavchokpszpctrastopifchok;av_trip_duration
139.137055937087;simu5;sceavchokpszpctrastopifchok;av_trip_duration
85.2999652203221;simu7;sceavchokpszpctrastopifchok;av_trip_duration
195.27042239501;simu9;sceavchokpszpctrastopifchok;av_trip_duration
5.79431239294779;simu2;sceavhtariffspszpctratariffs;av_trip_duration
4.17976633247099;simu4;sceavhtariffspszpctratariffs;av_trip_duration
4.65202004498977;simu5;sceavhtariffspszpctratariffs;av_trip_duration
2.98915121556047;simu7;sceavhtariffspszpctratariffs;av_trip_duration
5.30880988044744;simu9;sceavhtariffspszpctratariffs;av_trip_duration
8.56593306994758;simu2;scetrgthtariffspszpctratariffs;av_trip_duration
3.71084159122981;simu4;scetrgthtariffspszpctratariffs;av_trip_duration
-0.461065573364067;simu5;scetrgthtariffspszpctratariffs;av_trip_duration
1.89214238744404;simu7;scetrgthtariffspszpctratariffs;av_trip_duration
6.47673334958942;simu9;scetrgthtariffspszpctratariffs;av_trip_duration
-0.646723901159291;simu2;sceannualcodclosure;av_trip_duration
-0.235312574935037;simu4;sceannualcodclosure;av_trip_duration
1.7336044955339;simu5;sceannualcodclosure;av_trip_duration
0.192883467728635;simu7;sceannualcodclosure;av_trip_duration
1.26418931768002;simu9;sceannualcodclosure;av_trip_duration
11.1794860582943;simu2;scequartercodclosure;av_trip_duration
4.41766712571203;simu4;scequartercodclosure;av_trip_duration
5.06784296053524;simu5;scequartercodclosure;av_trip_duration
4.4845422834883;simu7;scequartercodclosure;av_trip_duration
4.2856800119647;simu9;scequartercodclosure;av_trip_duration
16.6521925195504;simu2;scebaseline;totland_explicit
19.6853087444528;simu4;scebaseline;totland_explicit
13.1250042504383;simu5;scebaseline;totland_explicit
24.5683907046021;simu7;scebaseline;totland_explicit
15.9788587428306;simu9;scebaseline;totland_explicit
5.33362585179613;simu2;sceavchokpszpectra;totland_explicit
1.10352558433729;simu4;sceavchokpszpectra;totland_explicit
-0.711056971762588;simu5;sceavchokpszpectra;totland_explicit
5.13589305540565;simu7;sceavchokpszpectra;totland_explicit
-5.36092734345502;simu9;sceavchokpszpectra;totland_explicit
-90.7304390782242;simu2;scesizespectrastopifchok;totland_explicit
-93.536622992939;simu4;scesizespectrastopifchok;totland_explicit
-94.3208143644947;simu5;scesizespectrastopifchok;totland_explicit
-90.0489761759274;simu7;scesizespectrastopifchok;totland_explicit
-95.0264740195721;simu9;scesizespectrastopifchok;totland_explicit
-92.3888094936947;simu2;sceavchokpszpctrastopifchok;totland_explicit
-96.2072230651104;simu4;sceavchokpszpctrastopifchok;totland_explicit
-92.9206133403691;simu5;sceavchokpszpctrastopifchok;totland_explicit
-92.4143873905031;simu7;sceavchokpszpctrastopifchok;totland_explicit
-90.5486764467884;simu9;sceavchokpszpctrastopifchok;totland_explicit
-27.5521560197719;simu2;sceavhtariffspszpctratariffs;totland_explicit
-16.5214857988857;simu4;sceavhtariffspszpctratariffs;totland_explicit
-17.7833763477926;simu5;sceavhtariffspszpctratariffs;totland_explicit
-24.7747047945952;simu7;sceavhtariffspszpctratariffs;totland_explicit
-16.1857684828223;simu9;sceavhtariffspszpctratariffs;totland_explicit
35.9009777568059;simu2;scetrgthtariffspszpctratariffs;totland_explicit
22.8546017871531;simu4;scetrgthtariffspszpctratariffs;totland_explicit
26.2865466808475;simu5;scetrgthtariffspszpctratariffs;totland_explicit
28.3858683708495;simu7;scetrgthtariffspszpctratariffs;totland_explicit
17.3674293145419;simu9;scetrgthtariffspszpctratariffs;totland_explicit
8.61507218086565;simu2;sceannualcodclosure;totland_explicit
3.1171402669314;simu4;sceannualcodclosure;totland_explicit
0.796755006689324;simu5;sceannualcodclosure;totland_explicit
2.79120445126433;simu7;sceannualcodclosure;totland_explicit
1.31215661283721;simu9;sceannualcodclosure;totland_explicit
6.89081145615313;simu2;scequartercodclosure;totland_explicit
11.1701707896642;simu4;scequartercodclosure;totland_explicit
-0.0286040848849467;simu5;scequartercodclosure;totland_explicit
5.2953798370873;simu7;scequartercodclosure;totland_explicit
0.360621616236116;simu9;scequartercodclosure;totland_explicit
6.49717514124295;simu2;scebaseline;totland_0
-9.32203389830508;simu4;scebaseline;totland_0
-8;simu5;scebaseline;totland_0
9.84126984126985;simu7;scebaseline;totland_0
-6.48648648648648;simu9;scebaseline;totland_0
-2.54237288135593;simu2;sceavchokpszpectra;totland_0
-7.06214689265536;simu4;sceavchokpszpectra;totland_0
-9.86666666666667;simu5;sceavchokpszpectra;totland_0
7.93650793650794;simu7;sceavchokpszpectra;totland_0
1.08108108108107;simu9;sceavchokpszpectra;totland_0
-89.8305084745763;simu2;scesizespectrastopifchok;totland_0
-90.3954802259887;simu4;scesizespectrastopifchok;totland_0
-91.2;simu5;scesizespectrastopifchok;totland_0
-89.8412698412698;simu7;scesizespectrastopifchok;totland_0
-88.3783783783784;simu9;scesizespectrastopifchok;totland_0
-90.9604519774011;simu2;sceavchokpszpctrastopifchok;totland_0
-94.6327683615819;simu4;sceavchokpszpctrastopifchok;totland_0
-89.0666666666667;simu5;sceavchokpszpctrastopifchok;totland_0
-88.8888888888889;simu7;sceavchokpszpctrastopifchok;totland_0
-89.7297297297297;simu9;sceavchokpszpctrastopifchok;totland_0
-10.1694915254237;simu2;sceavhtariffspszpctratariffs;totland_0
-6.77966101694915;simu4;sceavhtariffspszpctratariffs;totland_0
-14.1333333333333;simu5;sceavhtariffspszpctratariffs;totland_0
17.7777777777778;simu7;sceavhtariffspszpctratariffs;totland_0
-7.83783783783784;simu9;sceavhtariffspszpctratariffs;totland_0
-2.54237288135593;simu2;scetrgthtariffspszpctratariffs;totland_0
-5.08474576271186;simu4;scetrgthtariffspszpctratariffs;totland_0
-9.86666666666667;simu5;scetrgthtariffspszpctratariffs;totland_0
6.03174603174604;simu7;scetrgthtariffspszpctratariffs;totland_0
-0.270270270270274;simu9;scetrgthtariffspszpctratariffs;totland_0
-11.2994350282486;simu2;sceannualcodclosure;totland_0
0.847457627118658;simu4;sceannualcodclosure;totland_0
-8;simu5;sceannualcodclosure;totland_0
7.30158730158732;simu7;sceannualcodclosure;totland_0
-7.56756756756755;simu9;sceannualcodclosure;totland_0
-29.9435028248588;simu2;scequartercodclosure;totland_0
-22.5988700564972;simu4;scequartercodclosure;totland_0
-30.6666666666667;simu5;scequartercodclosure;totland_0
-19.6825396825397;simu7;scequartercodclosure;totland_0
-34.3243243243243;simu9;scequartercodclosure;totland_0
39.9838507777688;simu2;scebaseline;totland_1
-38.2609288979706;simu4;scebaseline;totland_1
-16.8585368298816;simu5;scebaseline;totland_1
13.6548695728037;simu7;scebaseline;totland_1
69.9124630096672;simu9;scebaseline;totland_1
-12.6549235902541;simu2;sceavchokpszpectra;totland_1
1.40029591429978;simu4;sceavchokpszpectra;totland_1
-6.80637822092636;simu5;sceavchokpszpectra;totland_1
43.5389268305777;simu7;sceavchokpszpectra;totland_1
78.5253785493591;simu9;sceavchokpszpectra;totland_1
-80.7935334754579;simu2;scesizespectrastopifchok;totland_1
-98.7474816759379;simu4;scesizespectrastopifchok;totland_1
-92.7179842772287;simu5;scesizespectrastopifchok;totland_1
-78.3981424107053;simu7;scesizespectrastopifchok;totland_1
-91.5084551662485;simu9;scesizespectrastopifchok;totland_1
-91.5282091594857;simu2;sceavchokpszpctrastopifchok;totland_1
-97.4064404454516;simu4;sceavchokpszpctrastopifchok;totland_1
-92.5990052826952;simu5;sceavchokpszpctrastopifchok;totland_1
-97.0143010216294;simu7;sceavchokpszpctrastopifchok;totland_1
-93.2446761653382;simu9;sceavchokpszpctrastopifchok;totland_1
-37.1557431561618;simu2;sceavhtariffspszpctratariffs;totland_1
-42.352375035463;simu4;sceavhtariffspszpctratariffs;totland_1
-51.432133935956;simu5;sceavhtariffspszpctratariffs;totland_1
-5.71548729282758;simu7;sceavhtariffspszpctratariffs;totland_1
0.56900675042985;simu9;sceavhtariffspszpctratariffs;totland_1
7.49699872258797;simu2;scetrgthtariffspszpctratariffs;totland_1
-12.8484803866997;simu4;scetrgthtariffspszpctratariffs;totland_1
-22.3019824727023;simu5;scetrgthtariffspszpctratariffs;totland_1
20.7755166867622;simu7;scetrgthtariffspszpctratariffs;totland_1
47.5247880090963;simu9;scetrgthtariffspszpctratariffs;totland_1
53.6124272110122;simu2;sceannualcodclosure;totland_1
-6.17002862180789;simu4;sceannualcodclosure;totland_1
-27.9993288721432;simu5;sceannualcodclosure;totland_1
21.4853108621102;simu7;sceannualcodclosure;totland_1
103.791040101273;simu9;sceannualcodclosure;totland_1
44.1538818657336;simu2;scequartercodclosure;totland_1
-15.651855389842;simu4;scequartercodclosure;totland_1
-18.0727630695884;simu5;scequartercodclosure;totland_1
48.9883251944496;simu7;scequartercodclosure;totland_1
107.252225945272;simu9;scequartercodclosure;totland_1
58.5604442238669;simu2;scebaseline;totland_2
24.0247001312966;simu4;scebaseline;totland_2
14.640459294768;simu5;scebaseline;totland_2
-11.6413130085452;simu7;scebaseline;totland_2
-28.1631790653945;simu9;scebaseline;totland_2
81.1572150530674;simu2;sceavchokpszpectra;totland_2
32.7704094438148;simu4;sceavchokpszpectra;totland_2
25.8972664775021;simu5;sceavchokpszpectra;totland_2
31.8810196718298;simu7;sceavchokpszpectra;totland_2
-44.6665043151347;simu9;sceavchokpszpectra;totland_2
-96.6466267538984;simu2;scesizespectrastopifchok;totland_2
-93.3205226267503;simu4;scesizespectrastopifchok;totland_2
-89.6986156703299;simu5;scesizespectrastopifchok;totland_2
-83.8004585305551;simu7;scesizespectrastopifchok;totland_2
-96.3176434015217;simu9;scesizespectrastopifchok;totland_2
-93.9457107927587;simu2;sceavchokpszpctrastopifchok;totland_2
-97.8771020717117;simu4;sceavchokpszpctrastopifchok;totland_2
-86.7184645292803;simu5;sceavchokpszpctrastopifchok;totland_2
-88.5229080631783;simu7;sceavchokpszpctrastopifchok;totland_2
-96.8312487394555;simu9;sceavchokpszpctrastopifchok;totland_2
154.855809846124;simu2;sceavhtariffspszpctratariffs;totland_2
91.3391555326891;simu4;sceavhtariffspszpctratariffs;totland_2
124.186742049038;simu5;sceavhtariffspszpctratariffs;totland_2
107.327794875323;simu7;sceavhtariffspszpctratariffs;totland_2
8.51922776000436;simu9;sceavhtariffspszpctratariffs;totland_2
142.727584799551;simu2;scetrgthtariffspszpctratariffs;totland_2
73.2636092270473;simu4;scetrgthtariffspszpctratariffs;totland_2
78.9554668128139;simu5;scetrgthtariffspszpctratariffs;totland_2
17.1923223560817;simu7;scetrgthtariffspszpctratariffs;totland_2
20.977019297582;simu9;scetrgthtariffspszpctratariffs;totland_2
-25.3935069012058;simu2;sceannualcodclosure;totland_2
-16.7571156405483;simu4;sceannualcodclosure;totland_2
-22.5003129294395;simu5;sceannualcodclosure;totland_2
-42.6388123344059;simu7;sceannualcodclosure;totland_2
-58.7252594613286;simu9;sceannualcodclosure;totland_2
-54.9450404754265;simu2;scequartercodclosure;totland_2
-34.9346468157848;simu4;scequartercodclosure;totland_2
-57.2125411593796;simu5;scequartercodclosure;totland_2
-64.5428614723975;simu7;scequartercodclosure;totland_2
-73.3077775685076;simu9;scequartercodclosure;totland_2
-2.92374416813878;simu2;scebaseline;totland_3
-0.516352498777266;simu4;scebaseline;totland_3
0.0663727029273247;simu5;scebaseline;totland_3
-1.41460855148723;simu7;scebaseline;totland_3
0.928746251002281;simu9;scebaseline;totland_3
-2.52038320423971;simu2;sceavchokpszpectra;totland_3
-1.28240518551692;simu4;sceavchokpszpectra;totland_3
-0.610513436143677;simu5;sceavchokpszpectra;totland_3
0.547886698133013;simu7;sceavchokpszpectra;totland_3
1.93381660242041;simu9;sceavchokpszpectra;totland_3
-97.2873352357657;simu2;scesizespectrastopifchok;totland_3
-97.2327950270719;simu4;scesizespectrastopifchok;totland_3
-97.200572536707;simu5;scesizespectrastopifchok;totland_3
-96.9296760097499;simu7;scesizespectrastopifchok;totland_3
-97.1658395300399;simu9;scesizespectrastopifchok;totland_3
-96.9875888934185;simu2;sceavchokpszpctrastopifchok;totland_3
-98.3043295492682;simu4;sceavchokpszpctrastopifchok;totland_3
-97.5116585095577;simu5;sceavchokpszpctrastopifchok;totland_3
-95.919208526458;simu7;sceavchokpszpctrastopifchok;totland_3
-96.2901578143957;simu9;sceavchokpszpctrastopifchok;totland_3
-4.49098609412511;simu2;sceavhtariffspszpctratariffs;totland_3
-2.96891232659868;simu4;sceavhtariffspszpctratariffs;totland_3
-2.32858528026595;simu5;sceavhtariffspszpctratariffs;totland_3
-3.79330021366661;simu7;sceavhtariffspszpctratariffs;totland_3
-0.728410097690173;simu9;sceavhtariffspszpctratariffs;totland_3
-1.43792181908773;simu2;scetrgthtariffspszpctratariffs;totland_3
1.58708523137929;simu4;scetrgthtariffspszpctratariffs;totland_3
1.04822698310095;simu5;scetrgthtariffspszpctratariffs;totland_3
1.47247420443337;simu7;scetrgthtariffspszpctratariffs;totland_3
4.89771635486382;simu9;scetrgthtariffspszpctratariffs;totland_3
-0.97386420256376;simu2;sceannualcodclosure;totland_3
-1.05767501635079;simu4;sceannualcodclosure;totland_3
1.30390617785577;simu5;sceannualcodclosure;totland_3
0.652021910875405;simu7;sceannualcodclosure;totland_3
2.11930871170063;simu9;sceannualcodclosure;totland_3
3.90881913303438;simu2;scequartercodclosure;totland_3
4.71887538700666;simu4;scequartercodclosure;totland_3
3.85919752516391;simu5;scequartercodclosure;totland_3
3.80661849886852;simu7;scequartercodclosure;totland_3
6.79085793899215;simu9;scequartercodclosure;totland_3
13.4340843799188;simu2;scebaseline;totland_4
16.2310487468178;simu4;scebaseline;totland_4
-8.02328880667207;simu5;scebaseline;totland_4
1.13574509320532;simu7;scebaseline;totland_4
3.47051944622581;simu9;scebaseline;totland_4
2.33624285918701;simu2;sceavchokpszpectra;totland_4
-5.61931401963604;simu4;sceavchokpszpectra;totland_4
-9.9678952271798;simu5;sceavchokpszpectra;totland_4
19.8370951482473;simu7;sceavchokpszpectra;totland_4
-0.259785984634135;simu9;sceavchokpszpectra;totland_4
-96.8698748500292;simu2;scesizespectrastopifchok;totland_4
-97.4716350721786;simu4;scesizespectrastopifchok;totland_4
-96.8596751095293;simu5;scesizespectrastopifchok;totland_4
-93.3480925682289;simu7;scesizespectrastopifchok;totland_4
-95.8426697851044;simu9;scesizespectrastopifchok;totland_4
-94.964557352148;simu2;sceavchokpszpctrastopifchok;totland_4
-98.7989178656132;simu4;sceavchokpszpctrastopifchok;totland_4
-94.126859652768;simu5;sceavchokpszpctrastopifchok;totland_4
-96.6293780373798;simu7;sceavchokpszpctrastopifchok;totland_4
-98.1244105775397;simu9;sceavchokpszpctrastopifchok;totland_4
4.62790723272171;simu2;sceavhtariffspszpctratariffs;totland_4
1.25281956932213;simu4;sceavhtariffspszpctratariffs;totland_4
