ratio_percent;simu;scenario;variable
-0.0489674062243637;simu10;sceavchokpszpectra;totland_7
-92.877233028307;simu1;scesizespectrastopifchok;totland_7
-90.6316119913573;simu2;scesizespectrastopifchok;totland_7
-91.0905576529426;simu3;scesizespectrastopifchok;totland_7
-90.0946876141295;simu4;scesizespectrastopifchok;totland_7
-90.7140923212;simu5;scesizespectrastopifchok;totland_7
-93.3157305667675;simu6;scesizespectrastopifchok;totland_7
-88.6353253749784;simu7;scesizespectrastopifchok;totland_7
-91.010860186469;simu8;scesizespectrastopifchok;totland_7
-90.9368365511759;simu9;scesizespectrastopifchok;totland_7
-90.25035732673;simu10;scesizespectrastopifchok;totland_7
-90.379416569457;simu1;sceavchokpszpctrastopifchok;totland_7
-89.5236625183565;simu2;sceavchokpszpctrastopifchok;totland_7
-92.82498047443;simu3;sceavchokpszpctrastopifchok;totland_7
-93.7466384237486;simu4;sceavchokpszpctrastopifchok;totland_7
-91.3162335265514;simu5;sceavchokpszpctrastopifchok;totland_7
-89.4575354488226;simu6;sceavchokpszpctrastopifchok;totland_7
-86.0627756399775;simu7;sceavchokpszpctrastopifchok;totland_7
-92.9250428030347;simu8;sceavchokpszpctrastopifchok;totland_7
-89.1387317256147;simu9;sceavchokpszpctrastopifchok;totland_7
-92.9366714141588;simu10;sceavchokpszpctrastopifchok;totland_7
-11.6588352732971;simu1;sceavhtariffspszpctratariffs;totland_7
-1.16851571962998;simu2;sceavhtariffspszpctratariffs;totland_7
-0.0430080234213648;simu3;sceavhtariffspszpctratariffs;totland_7
0.321998767534026;simu4;sceavhtariffspszpctratariffs;totland_7
2.81351256348783;simu5;sceavhtariffspszpctratariffs;totland_7
-0.600416399647756;simu6;sceavhtariffspszpctratariffs;totland_7
-0.284483034773871;simu7;sceavhtariffspszpctratariffs;totland_7
5.59671350083345;simu8;sceavhtariffspszpctratariffs;totland_7
-4.70614992417293;simu9;sceavhtariffspszpctratariffs;totland_7
-0.316096844286875;simu10;sceavhtariffspszpctratariffs;totland_7
-10.7237121728911;simu1;scetrgthtariffspszpctratariffs;totland_7
1.38245765553866;simu2;scetrgthtariffspszpctratariffs;totland_7
-6.48535320377079;simu3;scetrgthtariffspszpctratariffs;totland_7
0.0109758101519901;simu4;scetrgthtariffspszpctratariffs;totland_7
-0.551990273695949;simu5;scetrgthtariffspszpctratariffs;totland_7
1.60346835848256;simu6;scetrgthtariffspszpctratariffs;totland_7
-0.398730382049663;simu7;scetrgthtariffspszpctratariffs;totland_7
5.34720082977836;simu8;scetrgthtariffspszpctratariffs;totland_7
-3.14053476886673;simu9;scetrgthtariffspszpctratariffs;totland_7
1.06646874803755;simu10;scetrgthtariffspszpctratariffs;totland_7
-11.6365783071272;simu1;sceannualcodclosure;totland_7
-3.01819345611352;simu2;sceannualcodclosure;totland_7
-8.01004000902667;simu3;sceannualcodclosure;totland_7
-1.84899272877578;simu4;sceannualcodclosure;totland_7
-6.80174760789764;simu5;sceannualcodclosure;totland_7
-7.91812765232967;simu6;sceannualcodclosure;totland_7
-5.32763406679516;simu7;sceannualcodclosure;totland_7
1.9490079796817;simu8;sceannualcodclosure;totland_7
-6.75481747764539;simu9;sceannualcodclosure;totland_7
-6.30788476425604;simu10;sceannualcodclosure;totland_7
-11.7871671587792;simu1;scequartercodclosure;totland_7
-5.15769244315408;simu2;scequartercodclosure;totland_7
-1.51889831160661;simu3;scequartercodclosure;totland_7
9.44909121104503;simu4;scequartercodclosure;totland_7
9.45117279409671;simu5;scequartercodclosure;totland_7
-4.91669908860872;simu6;scequartercodclosure;totland_7
4.55113676785952;simu7;scequartercodclosure;totland_7
-4.667823575615;simu8;scequartercodclosure;totland_7
1.26427371183033;simu9;scequartercodclosure;totland_7
7.60961587558344;simu10;scequartercodclosure;totland_7
-2.05058360327983;simu1;scebaseline;totland_8
-10.3094607498207;simu2;scebaseline;totland_8
-0.151104801256821;simu3;scebaseline;totland_8
3.9044393640069;simu4;scebaseline;totland_8
-4.48247271231659;simu5;scebaseline;totland_8
-3.09701105966683;simu6;scebaseline;totland_8
-5.21353531611416;simu7;scebaseline;totland_8
3.00688290393121;simu8;scebaseline;totland_8
0.542290437507802;simu9;scebaseline;totland_8
-4.42794564045444;simu10;scebaseline;totland_8
5.48785361259104;simu1;sceavchokpszpectra;totland_8
-8.51541883771607;simu2;sceavchokpszpectra;totland_8
-0.38123072827976;simu3;sceavchokpszpectra;totland_8
8.57736184082316;simu4;sceavchokpszpectra;totland_8
5.7881409792719;simu5;sceavchokpszpectra;totland_8
-10.9959092821543;simu6;sceavchokpszpectra;totland_8
0.387572336640218;simu7;sceavchokpszpectra;totland_8
6.19279030438429;simu8;sceavchokpszpectra;totland_8
0.609737683922077;simu9;sceavchokpszpectra;totland_8
-6.00756675997674;simu10;sceavchokpszpectra;totland_8
-90.2730231026048;simu1;scesizespectrastopifchok;totland_8
-92.8088995208399;simu2;scesizespectrastopifchok;totland_8
-89.5835075896198;simu3;scesizespectrastopifchok;totland_8
-91.0929148380427;simu4;scesizespectrastopifchok;totland_8
-90.5015986412416;simu5;scesizespectrastopifchok;totland_8
-92.531900537206;simu6;scesizespectrastopifchok;totland_8
-91.7674790433482;simu7;scesizespectrastopifchok;totland_8
-93.3927814636684;simu8;scesizespectrastopifchok;totland_8
-92.6487729877153;simu9;scesizespectrastopifchok;totland_8
-92.3477029403321;simu10;scesizespectrastopifchok;totland_8
-91.8406509033394;simu1;sceavchokpszpctrastopifchok;totland_8
-91.91289444356;simu2;sceavchokpszpctrastopifchok;totland_8
-93.7562640009801;simu3;sceavchokpszpctrastopifchok;totland_8
-93.3051116979771;simu4;sceavchokpszpctrastopifchok;totland_8
-91.0603528628111;simu5;sceavchokpszpctrastopifchok;totland_8
-90.8002895502768;simu6;sceavchokpszpctrastopifchok;totland_8
-91.1944795949057;simu7;sceavchokpszpctrastopifchok;totland_8
-90.2065559810788;simu8;sceavchokpszpctrastopifchok;totland_8
-88.1532880556393;simu9;sceavchokpszpctrastopifchok;totland_8
-93.5109158786053;simu10;sceavchokpszpctrastopifchok;totland_8
5.93468998280025;simu1;sceavhtariffspszpctratariffs;totland_8
-11.1823501809292;simu2;sceavhtariffspszpctratariffs;totland_8
-9.72604390175981;simu3;sceavhtariffspszpctratariffs;totland_8
-4.98251052624818;simu4;sceavhtariffspszpctratariffs;totland_8
3.47007908675332;simu5;sceavhtariffspszpctratariffs;totland_8
-7.8324790620381;simu6;sceavhtariffspszpctratariffs;totland_8
-5.31861057781423;simu7;sceavhtariffspszpctratariffs;totland_8
3.95847644296813;simu8;sceavhtariffspszpctratariffs;totland_8
-10.6028497309256;simu9;sceavhtariffspszpctratariffs;totland_8
-10.445360207869;simu10;sceavhtariffspszpctratariffs;totland_8
-12.9354414747844;simu1;scetrgthtariffspszpctratariffs;totland_8
-19.6949856282514;simu2;scetrgthtariffspszpctratariffs;totland_8
-14.8904590131994;simu3;scetrgthtariffspszpctratariffs;totland_8
-11.625830666355;simu4;scetrgthtariffspszpctratariffs;totland_8
-2.29380018338772;simu5;scetrgthtariffspszpctratariffs;totland_8
-14.5087069478614;simu6;scetrgthtariffspszpctratariffs;totland_8
-20.1116094151094;simu7;scetrgthtariffspszpctratariffs;totland_8
-12.0287613147063;simu8;scetrgthtariffspszpctratariffs;totland_8
-9.52170063264789;simu9;scetrgthtariffspszpctratariffs;totland_8
-17.3169241483617;simu10;scetrgthtariffspszpctratariffs;totland_8
6.66311522499477;simu1;sceannualcodclosure;totland_8
-4.29103082980677;simu2;sceannualcodclosure;totland_8
-7.23050219759729;simu3;sceannualcodclosure;totland_8
8.81894425891376;simu4;sceannualcodclosure;totland_8
1.54031686305598;simu5;sceannualcodclosure;totland_8
-12.8892922089237;simu6;sceannualcodclosure;totland_8
4.00153311378789;simu7;sceannualcodclosure;totland_8
3.54322513250254;simu8;sceannualcodclosure;totland_8
-0.823664442328209;simu9;sceannualcodclosure;totland_8
-1.0645708314095;simu10;sceannualcodclosure;totland_8
-13.9653710340679;simu1;scequartercodclosure;totland_8
-22.3178436874967;simu2;scequartercodclosure;totland_8
-7.31625474120605;simu3;scequartercodclosure;totland_8
-15.5240180112189;simu4;scequartercodclosure;totland_8
-12.2932668108933;simu5;scequartercodclosure;totland_8
-23.5941178858224;simu6;scequartercodclosure;totland_8
-16.837326416918;simu7;scequartercodclosure;totland_8
-7.57758220062207;simu8;scequartercodclosure;totland_8
-14.1889328400659;simu9;scequartercodclosure;totland_8
-17.4469579721531;simu10;scequartercodclosure;totland_8
10.9219605044016;simu1;scebaseline;totland_9
18.2969956769937;simu2;scebaseline;totland_9
20.3068997251088;simu3;scebaseline;totland_9
15.7899193895742;simu4;scebaseline;totland_9
13.8607521331689;simu5;scebaseline;totland_9
3.25526808967722;simu6;scebaseline;totland_9
11.0384776813069;simu7;scebaseline;totland_9
10.257335378816;simu8;scebaseline;totland_9
16.3110161099437;simu9;scebaseline;totland_9
11.0707298175596;simu10;scebaseline;totland_9
-0.372947894361175;simu1;sceavchokpszpectra;totland_9
2.61679528795334;simu2;sceavchokpszpectra;totland_9
6.9028573474115;simu3;sceavchokpszpectra;totland_9
11.4427090709725;simu4;sceavchokpszpectra;totland_9
-1.79382884971837;simu5;sceavchokpszpectra;totland_9
3.81195004923183;simu6;sceavchokpszpectra;totland_9
-3.92381386928029;simu7;sceavchokpszpectra;totland_9
4.311965929148;simu8;sceavchokpszpectra;totland_9
15.3729802188247;simu9;sceavchokpszpectra;totland_9
-5.94185651139068;simu10;sceavchokpszpectra;totland_9
-96.9600582916964;simu1;scesizespectrastopifchok;totland_9
-96.4081837625584;simu2;scesizespectrastopifchok;totland_9
-96.9864881191205;simu3;scesizespectrastopifchok;totland_9
-96.3931908208364;simu4;scesizespectrastopifchok;totland_9
-97.0205269497874;simu5;scesizespectrastopifchok;totland_9
-97.6830493327063;simu6;scesizespectrastopifchok;totland_9
-95.9169288051021;simu7;scesizespectrastopifchok;totland_9
-96.5519281752726;simu8;scesizespectrastopifchok;totland_9
-96.1036941767505;simu9;scesizespectrastopifchok;totland_9
-96.6976215294229;simu10;scesizespectrastopifchok;totland_9
-96.2822686176541;simu1;sceavchokpszpctrastopifchok;totland_9
-96.2366551003307;simu2;sceavchokpszpctrastopifchok;totland_9
-97.4698969493487;simu3;sceavchokpszpctrastopifchok;totland_9
-97.8135462309041;simu4;sceavchokpszpctrastopifchok;totland_9
-97.1175838012689;simu5;sceavchokpszpctrastopifchok;totland_9
-96.2087940972957;simu6;sceavchokpszpctrastopifchok;totland_9
-95.4137107541836;simu7;sceavchokpszpctrastopifchok;totland_9
-97.3427968174753;simu8;sceavchokpszpctrastopifchok;totland_9
-96.1779641571867;simu9;sceavchokpszpctrastopifchok;totland_9
-97.8298615949744;simu10;sceavchokpszpctrastopifchok;totland_9
7.05002379252915;simu1;sceavhtariffspszpctratariffs;totland_9
3.46400166990865;simu2;sceavhtariffspszpctratariffs;totland_9
13.5788511246974;simu3;sceavhtariffspszpctratariffs;totland_9
3.08965263491405;simu4;sceavhtariffspszpctratariffs;totland_9
6.62125860912938;simu5;sceavhtariffspszpctratariffs;totland_9
2.02695886549409;simu6;sceavhtariffspszpctratariffs;totland_9
0.732671442924016;simu7;sceavhtariffspszpctratariffs;totland_9
0.00692731657403556;simu8;sceavhtariffspszpctratariffs;totland_9
15.2857280873367;simu9;sceavhtariffspszpctratariffs;totland_9
2.80823406781458;simu10;sceavhtariffspszpctratariffs;totland_9
3.35221865334286;simu1;scetrgthtariffspszpctratariffs;totland_9
3.89236954594818;simu2;scetrgthtariffspszpctratariffs;totland_9
2.82691995042114;simu3;scetrgthtariffspszpctratariffs;totland_9
-3.3499829901927;simu4;scetrgthtariffspszpctratariffs;totland_9
-2.04781342112477;simu5;scetrgthtariffspszpctratariffs;totland_9
-6.32128136308935;simu6;scetrgthtariffspszpctratariffs;totland_9
-6.15941234193087;simu7;scetrgthtariffspszpctratariffs;totland_9
-10.4523104765561;simu8;scetrgthtariffspszpctratariffs;totland_9
2.2611586116948;simu9;scetrgthtariffspszpctratariffs;totland_9
-8.68668513553436;simu10;scetrgthtariffspszpctratariffs;totland_9
-1.97745657863432;simu1;sceannualcodclosure;totland_9
15.3982520412516;simu2;sceannualcodclosure;totland_9
12.656928884759;simu3;sceannualcodclosure;totland_9
5.49716089525609;simu4;sceannualcodclosure;totland_9
-1.25412958238275;simu5;sceannualcodclosure;totland_9
-0.465322464916113;simu6;sceannualcodclosure;totland_9
8.68647073189636;simu7;sceannualcodclosure;totland_9
2.91481276762173;simu8;sceannualcodclosure;totland_9
19.5911226239644;simu9;sceannualcodclosure;totland_9
3.46834744510902;simu10;sceannualcodclosure;totland_9
2.03901974779919;simu1;scequartercodclosure;totland_9
5.82652916138515;simu2;scequartercodclosure;totland_9
3.6657632892682;simu3;scequartercodclosure;totland_9
2.15404023074936;simu4;scequartercodclosure;totland_9
7.56368638002354;simu5;scequartercodclosure;totland_9
-5.18575246549865;simu6;scequartercodclosure;totland_9
-1.7085430075212;simu7;scequartercodclosure;totland_9
0.0187614823880153;simu8;scequartercodclosure;totland_9
-2.89184962442336;simu9;scequartercodclosure;totland_9
-5.96373487327271;simu10;scequartercodclosure;totland_9
-36.0958098656929;simu1;scebaseline;totland_10
-5.12945141116619;simu2;scebaseline;totland_10
-8.0567081604426;simu3;scebaseline;totland_10
-16.9680416902116;simu4;scebaseline;totland_10
-3.83097831585339;simu5;scebaseline;totland_10
-2.82809128359381;simu6;scebaseline;totland_10
-2.27235303803721;simu7;scebaseline;totland_10
-5.78343949044586;simu8;scebaseline;totland_10
-10.3965051724661;simu9;scebaseline;totland_10
-7.48733039071439;simu10;scebaseline;totland_10
-37.9360854944193;simu1;sceavchokpszpectra;totland_10
1.9506820906646;simu2;sceavchokpszpectra;totland_10
-7.68263548346535;simu3;sceavchokpszpectra;totland_10
2.25717335342502;simu4;sceavchokpszpectra;totland_10
7.28088220416146;simu5;sceavchokpszpectra;totland_10
-8.55620218400574;simu6;sceavchokpszpectra;totland_10
1.30413304791701;simu7;sceavchokpszpectra;totland_10
-6.5828025477707;simu8;sceavchokpszpectra;totland_10
-7.15347510845494;simu9;sceavchokpszpectra;totland_10
0.993951283308817;simu10;sceavchokpszpectra;totland_10
-96.8434734170948;simu1;scesizespectrastopifchok;totland_10
-94.5432746832572;simu2;scesizespectrastopifchok;totland_10
-95.3445240789639;simu3;scesizespectrastopifchok;totland_10
-93.3069630187732;simu4;scesizespectrastopifchok;totland_10
-93.3059049674569;simu5;scesizespectrastopifchok;totland_10
-95.5600601582423;simu6;scesizespectrastopifchok;totland_10
-94.4245018936275;simu7;scesizespectrastopifchok;totland_10
-93.312101910828;simu8;scesizespectrastopifchok;totland_10
-96.4627006037072;simu9;scesizespectrastopifchok;totland_10
-94.3469020761811;simu10;scesizespectrastopifchok;totland_10
-95.8944523529533;simu1;sceavchokpszpctrastopifchok;totland_10
-94.7376948251839;simu2;sceavchokpszpctrastopifchok;totland_10
-96.0549478184333;simu3;sceavchokpszpctrastopifchok;totland_10
-96.1135179255352;simu4;sceavchokpszpctrastopifchok;totland_10
-95.3225643273868;simu5;sceavchokpszpctrastopifchok;totland_10
-94.8930883410711;simu6;sceavchokpszpctrastopifchok;totland_10
-92.7218837477359;simu7;sceavchokpszpctrastopifchok;totland_10
-94.640127388535;simu8;sceavchokpszpctrastopifchok;totland_10
-95.1612413918636;simu9;sceavchokpszpctrastopifchok;totland_10
-95.5206800719307;simu10;sceavchokpszpctrastopifchok;totland_10
-32.9227785686287;simu1;sceavhtariffspszpctratariffs;totland_10
1.97012410485726;simu2;sceavhtariffspszpctratariffs;totland_10
-1.68489878033446;simu3;sceavhtariffspszpctratariffs;totland_10
4.86595090098574;simu4;sceavhtariffspszpctratariffs;totland_10
8.18129700198969;simu5;sceavhtariffspszpctratariffs;totland_10
6.14660302099;simu6;sceavhtariffspszpctratariffs;totland_10
4.96624403095669;simu7;sceavhtariffspszpctratariffs;totland_10
3.05414012738854;simu8;sceavhtariffspszpctratariffs;totland_10
-0.333707490216312;simu9;sceavhtariffspszpctratariffs;totland_10
0.183096289030573;simu10;sceavhtariffspszpctratariffs;totland_10
-29.4382207918137;simu1;scetrgthtariffspszpctratariffs;totland_10
71.5854962574123;simu2;scetrgthtariffspszpctratariffs;totland_10
3.45781466113418;simu3;scetrgthtariffspszpctratariffs;totland_10
4.47667482890688;simu4;scetrgthtariffspszpctratariffs;totland_10
10.7746265133376;simu5;scetrgthtariffspszpctratariffs;totland_10
4.07048976655986;simu6;scetrgthtariffspszpctratariffs;totland_10
2.61814589165157;simu7;scetrgthtariffspszpctratariffs;totland_10
2.38216560509554;simu8;scetrgthtariffspszpctratariffs;totland_10
1.44100961684313;simu9;scetrgthtariffspszpctratariffs;totland_10
4.03138793526239;simu10;scetrgthtariffspszpctratariffs;totland_10
-37.9525902085783;simu1;sceannualcodclosure;totland_10
-4.61747837075922;simu2;sceannualcodclosure;totland_10
-2.83540802213;simu3;sceannualcodclosure;totland_10
4.62422301751744;simu4;sceannualcodclosure;totland_10
2.2426061444036;simu5;sceannualcodclosure;totland_10
-1.24239848296607;simu6;sceannualcodclosure;totland_10
-0.810143257039357;simu7;sceannualcodclosure;totland_10
-2.26751592356688;simu8;sceannualcodclosure;totland_10
-8.01504717410431;simu9;sceannualcodclosure;totland_10
-0.330227235572991;simu10;sceannualcodclosure;totland_10
-16.8038621031132;simu1;scequartercodclosure;totland_10
36.8393765594116;simu2;scequartercodclosure;totland_10
20.9512133785993;simu3;scequartercodclosure;totland_10
24.8320462108369;simu4;scequartercodclosure;totland_10
50.0185478703672;simu5;scequartercodclosure;totland_10
33.5447590400837;simu6;scequartercodclosure;totland_10
34.612218014161;simu7;scequartercodclosure;totland_10
26.2898089171975;simu8;scequartercodclosure;totland_10
11.4340320965931;simu9;scequartercodclosure;totland_10
32.136668301455;simu10;scequartercodclosure;totland_10
0;simu1;scebaseline;totland_11
0;simu2;scebaseline;totland_11
0;simu3;scebaseline;totland_11
0;simu4;scebaseline;totland_11
0;simu5;scebaseline;totland_11
0;simu6;scebaseline;totland_11
0;simu7;scebaseline;totland_11
0;simu8;scebaseline;totland_11
0;simu9;scebaseline;totland_11
0;simu10;scebaseline;totland_11
0;simu1;sceavchokpszpectra;totland_11
0;simu2;sceavchokpszpectra;totland_11
0;simu3;sceavchokpszpectra;totland_11
0;simu4;sceavchokpszpectra;totland_11
0;simu5;sceavchokpszpectra;totland_11
0;simu6;sceavchokpszpectra;totland_11
0;simu7;sceavchokpszpectra;totland_11
0;simu8;sceavchokpszpectra;totland_11
0;simu9;sceavchokpszpectra;totland_11
0;simu10;sceavchokpszpectra;totland_11
0;simu1;scesizespectrastopifchok;totland_11
0;simu2;scesizespectrastopifchok;totland_11
0;simu3;scesizespectrastopifchok;totland_11
0;simu4;scesizespectrastopifchok;totland_11
0;simu5;scesizespectrastopifchok;totland_11
0;simu6;scesizespectrastopifchok;totland_11
0;simu7;scesizespectrastopifchok;totland_11
0;simu8;scesizespectrastopifchok;totland_11
0;simu9;scesizespectrastopifchok;totland_11
0;simu10;scesizespectrastopifchok;totland_11
0;simu1;sceavchokpszpctrastopifchok;totland_11
0;simu2;sceavchokpszpctrastopifchok;totland_11
0;simu3;sceavchokpszpctrastopifchok;totland_11
0;simu4;sceavchokpszpctrastopifchok;totland_11
0;simu5;sceavchokpszpctrastopifchok;totland_11
0;simu6;sceavchokpszpctrastopifchok;totland_11
0;simu7;sceavchokpszpctrastopifchok;totland_11
0;simu8;sceavchokpszpctrastopifchok;totland_11
0;simu9;sceavchokpszpctrastopifchok;totland_11
0;simu10;sceavchokpszpctrastopifchok;totland_11
0;simu1;sceavhtariffspszpctratariffs;totland_11
0;simu2;sceavhtariffspszpctratariffs;totland_11
0;simu3;sceavhtariffspszpctratariffs;totland_11
0;simu4;sceavhtariffspszpctratariffs;totland_11
0;simu5;sceavhtariffspszpctratariffs;totland_11
0;simu6;sceavhtariffspszpctratariffs;totland_11
0;simu7;sceavhtariffspszpctratariffs;totland_11
0;simu8;sceavhtariffspszpctratariffs;totland_11
0;simu9;sceavhtariffspszpctratariffs;totland_11
0;simu10;sceavhtariffspszpctratariffs;totland_11
0;simu1;scetrgthtariffspszpctratariffs;totland_11
0;simu2;scetrgthtariffspszpctratariffs;totland_11
0;simu3;scetrgthtariffspszpctratariffs;totland_11
0;simu4;scetrgthtariffspszpctratariffs;totland_11
0;simu5;scetrgthtariffspszpctratariffs;totland_11
0;simu6;scetrgthtariffspszpctratariffs;totland_11
0;simu7;scetrgthtariffspszpctratariffs;totland_11
0;simu8;scetrgthtariffspszpctratariffs;totland_11
0;simu9;scetrgthtariffspszpctratariffs;totland_11
0;simu10;scetrgthtariffspszpctratariffs;totland_11
0;simu1;sceannualcodclosure;totland_11
0;simu2;sceannualcodclosure;totland_11
0;simu3;sceannualcodclosure;totland_11
0;simu4;sceannualcodclosure;totland_11
0;simu5;sceannualcodclosure;totland_11
0;simu6;sceannualcodclosure;totland_11
0;simu7;sceannualcodclosure;totland_11
0;simu8;sceannualcodclosure;totland_11
0;simu9;sceannualcodclosure;totland_11
0;simu10;sceannualcodclosure;totland_11
0;simu1;scequartercodclosure;totland_11
0;simu2;scequartercodclosure;totland_11
0;simu3;scequartercodclosure;totland_11
0;simu4;scequartercodclosure;totland_11
0;simu5;scequartercodclosure;totland_11
0;simu6;scequartercodclosure;totland_11
0;simu7;scequartercodclosure;totland_11
0;simu8;scequartercodclosure;totland_11
0;simu9;scequartercodclosure;totland_11
0;simu10;scequartercodclosure;totland_11
17.1092207493475;simu1;scebaseline;totland_12
8.70568464050858;simu2;scebaseline;totland_12
11.3000927550191;simu3;scebaseline;totland_12
9.65935303689882;simu4;scebaseline;totland_12
10.2046879574741;simu5;scebaseline;totland_12
17.1564581413102;simu6;scebaseline;totland_12
16.2673439842594;simu7;scebaseline;totland_12
3.44018510184463;simu8;scebaseline;totland_12
11.8655237093829;simu9;scebaseline;totland_12
14.5095936416214;simu10;scebaseline;totland_12
14.3225561399739;simu1;sceavchokpszpectra;totland_12
-2.80609976359236;simu2;sceavchokpszpectra;totland_12
7.15231055534025;simu3;sceavchokpszpectra;totland_12
-4.84703523450737;simu4;sceavchokpszpectra;totland_12
-1.18540016428345;simu5;sceavchokpszpectra;totland_12
-6.02720415964916;simu6;sceavchokpszpectra;totland_12
4.79417054082596;simu7;sceavchokpszpectra;totland_12
-10.031203742213;simu8;sceavchokpszpectra;totland_12
-9.00343368275252;simu9;sceavchokpszpectra;totland_12
0.594100970685261;simu10;sceavchokpszpectra;totland_12
-86.3850218214931;simu1;scesizespectrastopifchok;totland_12
-89.5677381639769;simu2;scesizespectrastopifchok;totland_12
-98.5390268034191;simu3;scesizespectrastopifchok;totland_12
-95.8435222542503;simu4;scesizespectrastopifchok;totland_12
-96.3481028079315;simu5;scesizespectrastopifchok;totland_12
-98.4198310011492;simu6;scesizespectrastopifchok;totland_12
-90.0344062413705;simu7;scesizespectrastopifchok;totland_12
-86.5476441212836;simu8;scesizespectrastopifchok;totland_12
-97.4317679400203;simu9;scesizespectrastopifchok;totland_12
-92.805058779293;simu10;scesizespectrastopifchok;totland_12
-93.3440465891977;simu1;sceavchokpszpctrastopifchok;totland_12
-93.8954889978588;simu2;sceavchokpszpctrastopifchok;totland_12
-91.451435145962;simu3;sceavchokpszpctrastopifchok;totland_12
-97.8288900901596;simu4;sceavchokpszpctrastopifchok;totland_12
-93.0388339427197;simu5;sceavchokpszpctrastopifchok;totland_12
-95.1725863299121;simu6;sceavchokpszpctrastopifchok;totland_12
-96.1442798872845;simu7;sceavchokpszpctrastopifchok;totland_12
-92.8636402158935;simu8;sceavchokpszpctrastopifchok;totland_12
-90.8799792222572;simu9;sceavchokpszpctrastopifchok;totland_12
-97.7568695981951;simu10;sceavchokpszpctrastopifchok;totland_12
-31.0942421949686;simu1;sceavhtariffspszpctratariffs;totland_12
-45.7424741542426;simu2;sceavhtariffspszpctratariffs;totland_12
-36.3260997379036;simu3;sceavhtariffspszpctratariffs;totland_12
-32.5101135338597;simu4;sceavhtariffspszpctratariffs;totland_12
-26.4718150875577;simu5;sceavhtariffspszpctratariffs;totland_12
-40.9037282015464;simu6;sceavhtariffspszpctratariffs;totland_12
-44.6095132895403;simu7;sceavhtariffspszpctratariffs;totland_12
-41.8479834077512;simu8;sceavhtariffspszpctratariffs;totland_12
-24.5333116742838;simu9;sceavhtariffspszpctratariffs;totland_12
-44.3243763187283;simu10;sceavhtariffspszpctratariffs;totland_12
55.7281154984309;simu1;scetrgthtariffspszpctratariffs;totland_12
73.2267807738504;simu2;scetrgthtariffspszpctratariffs;totland_12
44.7342957360313;simu3;scetrgthtariffspszpctratariffs;totland_12
31.3627875636678;simu4;scetrgthtariffspszpctratariffs;totland_12
49.9337155404422;simu5;scetrgthtariffspszpctratariffs;totland_12
47.2804461389381;simu6;scetrgthtariffspszpctratariffs;totland_12
41.8196191863363;simu7;scetrgthtariffspszpctratariffs;totland_12
37.3730780246152;simu8;scetrgthtariffspszpctratariffs;totland_12
26.5175687033484;simu9;scetrgthtariffspszpctratariffs;totland_12
41.4197288768531;simu10;scetrgthtariffspszpctratariffs;totland_12
11.9315543900133;simu1;sceannualcodclosure;totland_12
16.9359681002078;simu2;sceannualcodclosure;totland_12
14.0883945419255;simu3;sceannualcodclosure;totland_12
4.25090548509759;simu4;sceannualcodclosure;totland_12
1.84273414196161;simu5;sceannualcodclosure;totland_12
1.13463687981157;simu6;sceannualcodclosure;totland_12
6.40174754369305;simu7;sceannualcodclosure;totland_12
-3.93890158205851;simu8;sceannualcodclosure;totland_12
-6.32694412128969;simu9;sceannualcodclosure;totland_12
5.17434652601871;simu10;sceannualcodclosure;totland_12
5.47735448443095;simu1;scequartercodclosure;totland_12
15.5730656366091;simu2;scequartercodclosure;totland_12
24.429640298968;simu3;scequartercodclosure;totland_12
12.4000093335898;simu4;scequartercodclosure;totland_12
4.96001272057815;simu5;scequartercodclosure;totland_12
13.4863434924811;simu6;scequartercodclosure;totland_12
16.4947259776039;simu7;scequartercodclosure;totland_12
5.188018902408;simu8;scequartercodclosure;totland_12
-1.86767766011417;simu9;scequartercodclosure;totland_12
6.07675796592264;simu10;scequartercodclosure;totland_12
171.982925827297;simu1;scebaseline;totland_13
292.663565466553;simu2;scebaseline;totland_13
345.816651403114;simu3;scebaseline;totland_13
334.089787837888;simu4;scebaseline;totland_13
205.075639348828;simu5;scebaseline;totland_13
145.685568083463;simu6;scebaseline;totland_13
408.335713458962;simu7;scebaseline;totland_13
157.406128342807;simu8;scebaseline;totland_13
205.647196573872;simu9;scebaseline;totland_13
143.680448547283;simu10;scebaseline;totland_13
-34.6639829950239;simu1;sceavchokpszpectra;totland_13
116.809209414592;simu2;sceavchokpszpectra;totland_13
30.0770066317309;simu3;sceavchokpszpectra;totland_13
39.6957608808286;simu4;sceavchokpszpectra;totland_13
45.6174156013065;simu5;sceavchokpszpectra;totland_13
19.7325606331249;simu6;sceavchokpszpectra;totland_13
62.9782447171913;simu7;sceavchokpszpectra;totland_13
-8.1812096616178;simu8;sceavchokpszpectra;totland_13
-10.6667743674193;simu9;sceavchokpszpectra;totland_13
-34.3387521014317;simu10;sceavchokpszpectra;totland_13
-94.61085264393;simu1;scesizespectrastopifchok;totland_13
-93.3321421301578;simu2;scesizespectrastopifchok;totland_13
-96.1173757092664;simu3;scesizespectrastopifchok;totland_13
-93.4936233541586;simu4;scesizespectrastopifchok;totland_13
-93.9115890540066;simu5;scesizespectrastopifchok;totland_13
-96.6349149120149;simu6;scesizespectrastopifchok;totland_13
-92.0420195628741;simu7;scesizespectrastopifchok;totland_13
-96.3398215342862;simu8;scesizespectrastopifchok;totland_13
